0	1	1197877629910548376	21340230	36661	2	2	93	1335	64472	452	6576353
1	1	11592957567260474011	21392028	30128	2	1	81517	9605	29177	13095	7168678
0	1	9680840528811440637	21417757	36973	2	1	3754	4240	27153	25753	2499388
0	2	9573487645018952575	1973398	1339	2	2	1332	675	450	750	4113916
0	1	18054023944582974704	21011538	29479	2	2	15468155	44681	142450	123474	0
0	1	1758024008559358001	21345264	8445	3	1	11676	3873	13227	7624	164706
0	1	16890735073433989208	22131338	38648	3	2	283852	514	112559	98466	0
0	1	14804536540681356500	20604206	33759	2	2	16775	11565	70276	49831	1839220
0	1	7703279069701542953	5436082	4983	2	2	4203073	6952	35306	32783	0
0	1	6074941304825950858	20663840	34062	2	2	418	145	7469	414	532890
0	1	6265544988354663312	20595481	854	2	2	32486	15112	39673	49655	4874323
0	1	15640521703080980699	21458831	36442	2	2	152575	45702	1429	1685	604429
0	1	17363854844105063905	20017078	23798	1	1	16258811	3382	4	208	263269
0	1	17335528865005987928	4394396	7884	2	1	35790	5164	10144	18670	1173972
0	1	15785112999276740221	20908196	35088	2	2	0	0	2	5	6029052
0	1	14340390157469404125	21163923	23808	2	2	7844948	1834	4260	34	0
0	1	15145480155589094740	20888541	23807	2	1	7	5	5	11	1037791
0	1	2264592835988669340	21305438	7758	3	2	6271042	30673	756198	404995	0
0	2	14340390157469404125	3060741	23777	1	1	131922	33699	33996	31644	22026783
0	1	17912232576226778235	20927472	32622	2	2	14096247	7990	2385759	1761236	2236907
0	1	12108205740998904314	4823513	27552	1	1	16829349	96509	235278	197889	12543255
0	1	7703279069701542953	6274887	4983	2	1	2113401	32406	100558	88104	168821
0	1	5963325331748353997	21367209	36738	3	3	6983372	720911	3404158	2009666	2482850
0	1	17859662578263324178	4306951	25262	2	2	9937648	142403	733133	589852	547926
0	1	12837504198869453988	20562500	30627	2	1	4636	1506	208712	170499	0
0	1	16890281363182440656	21102839	33281	2	1	12773389	52801	156847	8255	0
0	1	12799824090973656355	21157353	35640	2	2	657970	9960	137092	309092	0
0	1	14340390157469404125	9027213	23808	2	2	1	1	0	0	3242883
1	2	7484333488664585217	21209371	34691	1	1	2	11	71	93	1043633
0	1	15349556856043352747	21723632	36855	3	3	984040	10	553	2395	0
0	1	14531867648059391627	21787429	27482	1	1	17002873	6210	5746	6	675326
0	1	17615542170798559384	4281588	27813	2	2	3044908	168641	2070020	1629306	7613365
0	1	14340390157469404125	6434971	23777	2	2	2023564	9	270	382	100549
0	1	3227671996558287380	21219316	32832	1	1	2152	3624	24374	23080	978306
0	1	10576242742977437765	4324303	20457	2	1	50789	24458	620912	494682	441537
0	1	12057878999086460853	20192676	27961	1	1	2357260	4	39	55	1634473
0	1	16210291812236513762	22113995	38575	2	1	10582817	31736	399628	327668	743561
0	1	15006987938669646108	21206195	34048	2	1	12796620	19148	65453	1754	3192683
0	5	6715049002232655961	3065545	23783	1	1	23631023	60	54	168	0
0	1	17363854844105063905	20017077	23798	2	1	185	2537	4	957	3567703
0	1	17741456305373201495	21293828	36500	2	2	763	2042	2038	877	3712025
0	1	2253371279607043214	4379171	10516	2	1	107442	1843	28292	28335	4694005
0	1	9212646081377232309	1306183	5390	2	2	290	16848	85295	4778	0
0	1	2289395764157024305	20588309	33793	2	2	4985	1589	7144	306	8120616
0	1	4298118681424644510	8209048	385	2	2	9013118	3090	21128	1420	7864307
0	1	14340390157469404125	3111381	23777	2	2	1759144	230	720	921	43298
1	2	11121833691387078599	21134703	23807	2	1	16861	704	3608	8	3264614
0	1	12057878999086460853	20192674	27961	1	1	24519609	37198	60827	60012	0
0	1	12057878999086460853	20163220	27961	1	1	20482614	1765	8980	10088	0
0	1	9662243402272994663	21273985	36286	2	1	4752501	12709	355353	1234	2270267
1	2	5511132461021800102	4276439	10040	2	1	189978	39782	71753	2451	1739177
0	1	9857218940199135874	20367259	397	2	1	15841838	40571	242122	45936	891587
0	1	4203081172173603803	20087220	28647	2	1	14299488	53441	209743	182464	4639301
0	2	15860193830590668437	2878322	23777	1	1	99	310	21	22	22609151
0	1	12575149450538431688	20885571	24124	2	1	5149174	1427	49516	45252	0
0	1	5770718921371925180	21912936	37597	3	2	2721416	1663	127392	110002	0
0	1	1543684571683694735	21793853	37474	2	1	4431304	10462	162724	139176	0
0	1	6263749423537724136	21520523	36720	1	1	97377	441	680	409	5776142
0	1	900808409934082107	21822376	37702	3	3	3314	8899	96212	84603	2830888
0	1	809398575068581733	20952474	2682	1	1	226521	8427	19139	8075	2542846
1	1	14340390157469404125	21163925	23808	2	2	51	395	808	120	2286542
2	11	6307948745553123065	20174837	29918	1	1	38300	116741	357678	294040	0
0	1	6715049002232655961	3065545	23783	1	1	1273289	45	40	53	486944
0	1	8134847755728814368	20760954	32905	2	1	1771	961	7872	3764	14669249
0	7	14756578758696272233	21455503	3625	3	1	2346249	79008	109503	95827	0
0	1	12057878999086460853	20222958	27961	3	3	2767892	40387	89477	82747	1025144
0	1	7903914528320191889	21162256	1325	1	1	5334047	9237	22699	36	13711559
0	2	13756257544627676222	10959062	24354	1	1	23	48	748	1087	192365
0	1	13393518283442651197	20812826	799	2	2	8097	936	355	501	2567325
0	1	17363854844105063905	20017077	23798	3	3	7977136	15737	4	957	948451
0	1	2291767665814621369	21103891	24376	3	2	5464100	49124	62083	56960	124
0	1	1341161007525055614	21325116	36548	2	1	2948757	1491	2625	4215	216464
0	1	12951491554687854429	21139111	35487	3	1	5284076	67592	269658	9724	250054
0	1	3888530780821654079	21244276	28411	1	1	83449	3371	2144	2569	144278
0	1	9726821065998453006	21325198	36605	2	1	79528	54564	375632	16876	586586
2	11	2533451441407612506	21018010	35266	3	2	5486	12986	37362	39591	0
0	1	16553394223500177607	21371486	2089	3	3	10095	166	2752	59763	0
0	1	2247152435944784713	1678893	11236	1	1	1202559	33522	255000	212905	212109
0	2	2712805207278651244	1841754	6940	1	1	17728535	26849	62391	144730	0
0	3	10726002060893144107	20036558	23800	1	1	239988	49	44	75	0
0	1	8390751886332699061	20869970	854	1	1	219866	2681	10708	8456	1146412
0	1	15145480155589094740	21954093	23807	1	1	12619160	1350	4362	4725	10372028
0	1	12198933554750924444	10234728	2032	1	1	23961276	19893	39067	10867	7080735
0	1	12057878999086460853	20157348	27961	3	3	4616434	116208	431763	395796	162628
0	1	9683010956400868348	20935916	8509	3	2	44095	67450	630258	588041	0
0	7	2111597517288331619	21491633	35100	3	3	787679	291603	582808	471901	43443
0	1	17301354531390087552	20526903	33526	3	1	1576082	4578	203333	207479	0
0	1	12057878999086460853	20163505	27961	3	3	5674	2037	68053	66526	2387673
0	1	15785112999276740221	20908196	35088	2	2	0	0	2	5	13064272
0	1	7287469959561953615	2934609	23778	2	2	114	112	498	667	8787287
0	1	6011373083584939524	10752791	30369	1	1	17633616	5086	170609	159732	1238540
0	1	17759510457088795488	20361186	879	2	1	59946	7580	27721	29288	152895
0	1	7903914528320191889	20640841	2012	1	1	5053020	306195	905352	29013	0
0	1	7088270862969167326	21125774	35603	2	1	1453178	1410	162833	6893	3305957
0	1	14964837739872601190	20877153	2332	3	3	924696	3314	6616	8163	274366
0	1	18037767675672310514	4280903	12192	3	3	652907	3646	518006	106986	10808
0	1	14340390157469404125	9027458	23808	3	2	12338	767	195	284	1275009
0	1	14340390157469404125	20644045	23808	1	1	667851	2	1	3	1261734
0	1	10349468651765658911	21522776	37422	3	1	0	0	25	4	8710604
0	1	7771884441258274609	20448259	32367	1	1	21085	33793	1197787	31065	0
0	1	7788227060199387398	20151038	24351	1	1	7363544	138361	267997	385327	0
0	1	14340390157469404125	6435170	23777	3	3	1874517	3796	5352	5655	949531
0	1	9751072248584610585	10850151	29713	2	2	9393	40	915	1833	2854484
0	1	16414352211043526372	21641170	37305	1	1	116146	6199	1689	5171	8369130
0	1	13991216566165025579	20893551	34963	2	2	1863023	7723	22532	332515	150582
0	1	567251553461356604	7098044	16013	2	1	8557	17388	328528	10178	13876572
0	1	10336838597420035806	10761553	30269	3	3	3950	3514	50643	47102	10963590
0	2	3707278298787996199	4424709	8640	3	2	5199	335	53910	52304	1570
0	1	2662300851442412876	20151434	12994	2	2	2237098	66983	377117	364292	0
0	1	12704534509178712543	20006686	29579	2	2	44260	81833	7947	8115	7858053
0	1	14340390157469404125	9027213	23808	2	1	5	1	0	0	14152297
0	1	9275430266345410907	1668889	6845	2	2	129	523	231	337	2418027
0	1	12057878999086460853	20192676	27961	1	1	1865243	55861	144949	241820	18959999
0	1	14340390157469404125	9027213	23808	2	2	231	1	0	0	315078
0	1	5589649412465737103	21459688	35035	1	1	452442	4482	383	232	5472730
0	1	17962103236755942573	20436405	12248	2	1	33504	2609	3659	3986	11331810
0	1	14340390157469404125	4757807	23777	1	1	714352	2251	5493	5801	17202123
0	1	10846751646955758313	21233845	3114	1	1	1821911	6095	203433	182415	3673528
0	1	6315670884772455814	4337104	19376	3	1	618978	14083	47822	8558	967784
0	11	7903914528320191889	21162253	1325	2	2	2631783	1425	4794	36	0
0	1	18425200088803071639	20033171	23790	2	2	3643	1014	27	29	995651
0	1	1851546641049863096	20683004	14689	3	2	1954315	57092	111367	199452	1515109
0	1	15859647530187389343	4285938	23778	3	2	11	8	19	83	167210
0	1	1709288634456567194	20964314	35025	3	2	904426	7820	124341	110958	7639
0	1	14340390157469404125	20644045	23808	1	1	108	2	1	3	21418682
0	1	15145480155589094740	21954123	23807	3	1	180305	90	1977	2207	1425775
0	1	11695450893071779322	20759271	34541	2	2	3855	249	3351	1227	16158301
0	1	14340390157469404125	3126697	23777	3	2	7	5	47	57	813611
0	1	1294351943517169233	20066713	24162	1	1	5928	9151	65	49	19608506
0	1	11982287073363041505	22130270	37465	2	2	9687	373	1279	125	13629787
0	1	2434756320065278633	20035813	29273	3	2	19	1877	135	188	948113
0	1	2765972016142398418	4419916	4862	3	2	2	142	180	258	7338991
0	1	5345544339361683517	5858822	23796	1	1	194	282	6	12	23197058
0	1	5851252814446935968	10428637	28698	2	2	38901	12539	47591	39196	7936734
0	2	16000789295751511331	21210679	15159	1	1	3894174	1034	28425	26754	0
0	1	8690908696499854228	5045659	4998	2	2	12960	62252	744243	598441	287790
0	1	14615133296385304593	20210934	17148	1	1	25029288	945	5332	3094	71403
0	1	14340390157469404125	3109635	23777	2	2	8741721	16702	90057	79519	11723355
0	1	15785112999276740221	20908196	35088	3	2	0	0	2	5	8377539
0	1	8369120923851171054	21520538	37432	2	2	2838655	6065	146908	126372	14017396
0	1	10991596474935969059	20019531	591	2	2	11081	2513	9541	6622	49128
0	1	7544834537668057115	20893321	4698	1	1	24663994	641	1633	2075	0
0	1	7903914528320191889	21135526	1325	1	1	25916023	161570	424592	2281	48172
0	1	10664296539821002158	21370114	36656	3	3	1466063	23925	146966	144425	0
1	1	7251627201518253512	20665406	2011	2	1	9287024	571	894	135	0
0	1	12057878999086460853	20183681	27961	1	1	5860	223	1276	1633	116617
0	1	5851252814446935968	21477591	28698	2	1	92	35	1516	1779	938663
0	1	5120683440510467664	8676728	1268	2	2	3915	154	362	13	13903553
0	2	12057878999086460853	20163238	27961	2	1	1734029	2326	3897	4717	4021036
0	1	5511132461021800102	4474235	10040	3	3	304673	29950	226793	211100	2544297
0	1	15268364156537623614	20711467	33877	2	1	5439	2578	115553	114979	2343763
0	1	2689971851825560635	22115291	38220	2	1	1413895	2392	27006	12207	631001
0	1	7269043601771363193	10365638	4862	1	1	19769589	2432	981	1188	21595337
0	1	1335936110380385740	20599424	33847	3	2	603	1243	26121	13140	7893287
0	1	1959100379373164462	20034741	7915	2	1	211	497	58868	49816	12826162
0	1	17885266420562667246	22161591	38240	3	2	1046439	18472	203413	15706	0
0	2	472474587477770116	21327172	8592	2	1	195745	35875	138054	510444	0
0	1	11309025704045849703	22103473	38263	3	2	3	105	69	82	1457335
0	1	16742159257768633770	20905997	2218	3	3	3092136	176042	977	1734	115548
0	1	14340390157469404125	21163921	23808	1	1	198	255	414	38	1301507
0	1	4652794906236978500	20906879	33425	3	2	2780002	56344	209136	180252	30892
1	2	11624066761054957384	3373262	5962	3	2	1681	3909	6461	6696	643712
0	1	8078374824064250524	10766997	30157	3	3	3	17	253	347	2227311
0	1	14756578758696272233	21437404	3625	2	1	922146	180223	430502	351293	246585
0	1	15632140892932542889	20882839	34953	2	1	18764	14644	111489	9586	1043394
0	1	11771506610232823873	20412414	27913	3	1	944765	96163	274344	19224	0
0	1	3995672359811361204	20789392	34046	2	1	1345	1517	96912	91997	2533069
1	1	17036824669871103884	21723608	37539	2	1	3367	90	24493	11790	0
0	1	14531867648059391627	6960975	27485	3	3	23	1785	110	889	9459266
0	1	15859647530187389343	4285948	23778	2	2	11950049	6	19	376	0
0	1	11078015115745736968	21812772	37507	1	1	3424	8246	2278	2514	17371295
0	1	13166161943838913452	21440521	36545	2	2	1988	47	1386	1632	2385615
0	1	13581513473415382011	21219992	35734	3	2	2203215	1679	17243	17037	96660
0	1	14340390157469404125	20789159	23808	2	2	15488038	1032	1644	1084	535674
0	1	14340390157469404125	9027213	23808	2	1	5	1	0	0	11569728
0	1	1238261820897241342	10096926	24387	3	1	2728882	32117	39467	36339	0
0	1	12057878999086460853	20163623	27961	1	1	8988451	2441	8706	9470	403836
0	1	12057878999086460853	20148804	27961	3	3	4022963	485397	1692694	1340357	208048
1	3	14340390157469404125	2910096	23777	2	2	299660	188220	661578	533271	5717612
0	1	10218004888771118193	4422961	24159	2	1	36	16	292	237	13042696
0	1	2002143058964984831	20188693	24124	2	2	26	52	116	161	220606
0	1	5570366757681555828	3728811	14525	1	1	786	157	2160	2268	21918858
0	1	6912851286990253226	20206492	18918	1	1	18353086	996602	2966628	1158218	847421
0	1	10044524811813999415	21275602	34338	2	2	771428	189	15970	18396	5894874
0	1	4481970871919275203	20073463	24288	2	1	394	33717	405	49	14897646
0	1	4298118681424644510	3703487	385	3	3	11870	113498	253645	212486	0
0	1	2061296188583326077	2790910	387	2	2	4998440	3352	7141	7316	5137222
0	2	12057878999086460853	20185438	27961	2	2	2344420	555	2661	3283	1646919
0	1	2692859619851282505	4244658	2051	2	1	2585	1588	10657	9989	7032461
0	1	12039861701753280782	21697774	37370	2	2	974	854	27041	25577	6626851
0	1	12575528779388759460	3112706	23778	2	1	1365	13	17	30	2595548
0	1	14340390157469404125	10397447	23808	1	1	13	21	16	15	17459324
0	1	7771884441258274609	20447772	32367	1	1	5545	11633	201980	800	7112378
0	1	8134264174510892884	4176358	1268	1	1	26205934	58	130	213	923001
0	1	14340390157469404125	3109479	23777	1	1	1337	45903	238564	199699	2510545
0	1	10083232815961260521	4374293	26789	2	1	30081	1445	61616	20152	65457
0	1	13503262172158703608	1962435	1185	1	1	3089	36720	3439	393	10854298
0	1	3089000650796074997	20140532	14327	2	2	17239	5325	910	6581	7139956
0	1	4931992569523728372	4415968	23775	2	2	1618	5993	458460	364960	6853890
0	8	14340390157469404125	4708475	23777	3	2	397614	13431	46964	43032	0
0	3	5846401732967281435	21261681	36357	3	2	1491	2422	224658	781	0
0	1	1338485794815652784	20802251	33931	1	1	96485	268676	1693	865451	9849338
0	1	1914374484747061488	20445089	32650	3	1	271743	4588	140018	121039	0
0	1	5410547229158580989	6453556	24173	2	1	4167922	190463	77	102	12814173
0	2	13168105475318218034	21193919	28167	3	3	1795801	5565	93245	83685	0
0	1	4298118681424644510	7828172	385	1	1	101	292	196	48	20806317
0	1	5589649412465737103	21459688	35035	3	3	5165	738	5734	517	6399627
0	1	17607411671718959306	4343840	15805	2	2	6782	25859	50465	55984	7678273
0	2	825222343815689967	4235713	18042	2	1	11935990	8265	17982	19234	0
0	1	14340390157469404125	6434934	23777	1	1	23188331	14	10	17	926059
0	1	17720418995203472877	21244703	35752	2	1	1235	801	744144	1143595	0
0	1	12057878999086460853	20174698	27961	2	2	544	661	634	1770	347749
0	1	4303840376861945426	10400310	29439	3	3	6219740	63	197	119	1279783
0	4	6877516134389988624	20087116	2332	3	2	275482	3198	14651	15911	0
0	1	8134264174510892884	10593106	1268	3	1	481554	1274	3213	2	8527258
0	1	1335936110380385740	20599236	33847	2	2	397	928	8398	11245	1743
0	2	13756257544627676222	10959061	24354	2	1	718765	96	1044	1087	1611028
0	1	4303840376861945426	10400308	29439	1	1	39	629	936	542	6125369
0	1	8323416633313458915	21261705	36135	2	2	1950	2907	6685	6546	2584539
0	1	16959377993429947245	21645976	37526	2	2	3924	16097	847596	697358	5120922
0	1	12459304665781185038	21431057	36677	2	1	6945820	2170	6178	6469	0
0	2	6324020793843804768	20711342	27500	2	2	1688	12	188	1252	3424477
0	2	12057878999086460853	20192676	27961	1	1	6	4	60	205	266490
0	1	12283952996044898218	1012625	2826	3	1	7084971	54056	270205	225077	0
0	1	16429793104686512602	20969961	34898	1	1	26075763	993	9093	6224	22774121
0	1	2061296188583326077	6371760	387	2	2	194545	25508	244355	126	275043
0	2	16865621802406444327	20801925	4270	2	1	245568	6952	82402	78413	2519666
0	1	3177080264898100190	21560767	36712	3	1	982880	116049	902475	721799	0
1	1	12837504198869453988	21947178	30627	1	1	592975	1326	52614	74079	465952
0	1	15145480155589094740	21183716	23807	2	1	364097	1163	441	8	1478717
0	1	6780350692848229900	21344885	36676	1	1	2274985	117	171242	29417	0
0	1	7903914528320191889	21162420	1325	1	1	98401	15827	47991	47847	1846902
0	1	12057878999086460853	20183804	27961	1	1	21890989	46498	69010	90373	843913
1	1	7718107921866423839	4239063	10647	2	1	1282	1646	6135	6898	872051
0	1	15145480155589094740	20888541	23807	2	2	7	5	5	11	425694
0	1	2452358325719526688	21879016	37600	2	2	40410	5336	101483	1198	0
0	1	12057878999086460853	20174700	27961	2	1	832299	14370	12361	14529	5219937
0	1	12057878999086460853	20185489	27961	2	2	3716419	55	75	108	3376717
0	1	11565087627450885198	1544273	17434	1	1	19753623	19639	80387	7109	1068024
0	1	336191966233947577	21116643	35684	3	3	598702	944	1559659	1376795	0
0	2	4381917627315354048	21202622	36042	2	2	15064674	2019	212587	205815	2651409
0	1	14340390157469404125	9027130	23808	1	1	3216	379	89	106	2962580
0	1	11570917665805172369	20757879	33493	3	2	632	602	11589	7334	2869437
0	1	8363781040394014131	10959866	23806	3	1	4077625	977	37	46	0
0	1	6951966619410177335	22094240	9886	3	1	8554407	655	6221	2550	0
0	1	17341804353615508628	20387328	30213	2	1	13542	8677	790	159	14173757
1	1	12057878999086460853	20192652	27961	1	1	6524999	20227	46632	81714	2738971
0	1	9164981029882584920	20282895	12377	2	1	201949	97464	383822	316036	2579768
0	2	17726715653219593155	20384901	9785	1	1	11935792	2083	1740	1999	0
0	1	12057878999086460853	20110136	27961	2	2	13500	70745	309354	256119	11526431
0	1	7903914528320191889	21162549	1325	1	1	3212962	17147	30567	36	0
0	1	6404062830824004765	10404162	5477	1	1	15641781	360	10495	12254	0
0	1	3562091599564822943	4279729	16494	2	2	856	971	2066	2295	13173159
0	1	12972158645927618451	10409436	29128	3	1	1034577	109	350078	15692	5773331
0	1	14340390157469404125	20644045	23808	2	2	98	2	1	3	3170837
0	1	10349468651765658911	21522776	37422	3	1	0	0	12	4	3594201
0	1	2806819212841329568	22141494	38756	3	1	8085	29	4570	2448	31012
0	1	2026193842199852628	21388862	927	3	3	5372846	228146	1389175	1215	0
0	1	2291767665814621369	21103892	24376	2	1	8	88	206	291	4565444
0	3	4192533441706127805	21258454	2533	3	1	5701	17806	84278	57717	0
0	1	2692859619851282505	21733649	2051	2	2	2116410	3327	2678	63	157488
0	1	12057878999086460853	20180628	27961	1	1	107226	24560	147205	11941	1442831
0	1	5120683440510467664	8676728	1268	3	3	73268	299	599	13	0
0	1	5846401732967281435	21261688	36357	2	2	158522	8669	455670	781	0
0	1	15661644667544914154	20889732	34959	3	2	7709486	7629	240399	199819	0
0	1	8101659910114068615	4328839	17279	3	2	8	88	10601	5970	2856991
0	1	10647370864103053597	20652415	8764	1	1	6842484	14748	218935	192110	0
0	1	15785112999276740221	20908196	35088	2	2	0	0	2	5	2212766
0	1	2002143058964984831	20945323	24124	2	1	46	77	3377	13048	104376
0	1	5426086052293394236	20701622	34383	2	2	13368060	678	3369	5721	172248
0	1	5188714399805755573	21299432	36415	1	1	3318166	18449	219446	192108	0
0	1	17363854844105063905	20017078	23798	1	1	982101	21663	4	19178	12643387
0	1	7903914528320191889	21135609	1325	2	2	8111	31509	9413	23	1194600
0	2	14531867648059391627	21770737	27482	1	1	1510847	4973	4993	6	0
0	1	1399337779138642663	20141155	32491	1	1	52	340	281	204	16152952
0	1	3331745739920805909	2580818	4287	3	1	1748846	20202	88005	80763	0
0	1	12057878999086460853	20185488	27961	2	2	890	1266	2011	2394	3242128
0	1	14340390157469404125	10229344	23808	2	2	777329	15192	61198	256	1318806
0	1	2412771796110463309	20067154	23781	3	3	1	3	53	1	829924
0	1	1046079478147812225	21910913	37956	1	1	1580974	1486	691	82	1034575
0	1	14340390157469404125	10397447	23808	1	1	13	21	16	15	22984728
0	1	12057878999086460853	20192676	27961	1	1	63	39	131	436	1902483
0	1	4298118681424644510	8054540	385	3	2	51	486	460	322	9447279
0	1	13503262172158703608	7593839	1185	1	1	5700195	144781	308008	18904	1253670
0	1	5851252814446935968	21477788	28698	2	1	240684	149356	476140	387404	15459755
0	1	14340390157469404125	4708064	23777	1	1	10720	1175	778	968	1545202
0	1	8718971903532905562	20896082	35075	1	1	188026	113	258	92	2700178
0	1	887565340184062453	21758562	37465	1	1	2131540	10197	47955	1121	0
0	1	13047977506406175659	10399325	28922	1	1	609209	6281	5520	11361	6095065
0	1	12057878999086460853	20147154	27961	1	1	21596603	128713	577384	516754	0
0	1	14340390157469404125	9027213	23808	2	1	5	1	0	0	2278455
0	1	6833700016161609218	20280447	2182	2	1	15764967	161992	287894	1360284	0
0	1	7063154296769773490	20418741	33500	2	1	12481027	482	5260	541	487575
1	1	2670952723278904693	20172874	23805	2	1	4	7	95	16	398334
0	2	8134264174510892884	10593110	1268	3	3	56180	20171	21332	2	0
0	2	11479573736205920815	21176560	24130	3	3	10	140	256	368	1914770
0	1	2949171466398626921	21098690	35552	2	1	13827929	36735	93489	1085	20334
0	1	2600146432613483650	21475808	37219	1	1	24755333	1555	131433	113384	23904015
0	1	14452800566866169008	10588105	29696	2	1	99701	1705	11625	12995	1039528
0	1	8249125136285962966	21140724	20707	1	1	187655	197851	1247727	991942	300999
0	2	7903914528320191889	21162285	1325	1	1	391299	116682	313318	310954	415213
1	1	2002143058964984831	20188679	24124	3	1	141460	217121	2601950	3025932	0
0	1	15583920834143243675	20970559	6017	3	3	2411974	3067	5794	6793	0
0	1	13756257544627676222	10959062	24354	1	1	23	48	331	259	309883
0	1	4066719292565592371	20505850	33059	2	2	15265385	12158	102679	67776	0
0	1	7463815033299994261	4348652	16033	1	1	102795	141069	624213	240618	18967092
0	1	3516889565727587308	4339083	1267	2	2	12508569	154	1696	1955	0
0	1	12057878999086460853	20163200	27961	2	2	946868	340	81143	9098	0
0	1	999105727583572092	20346215	30428	2	1	15004283	4188	49985	45651	5716845
0	2	458628320308310990	21220589	8493	1	1	22480968	89809	202193	170957	2466792
0	1	10761596180036512413	20877132	2642	1	1	1843	26613	52862	48046	23138560
0	1	11917549558620951937	21797787	26269	2	1	17247	404	88338	1192	14625302
0	1	13756257544627676222	8350705	24035	1	1	212	594	7252	1614	492200
0	1	13311343438192926911	3806502	23791	1	1	41	24	31	33	9543777
0	1	14340390157469404125	21163923	23808	2	1	333753	9794	17252	34	407435
0	3	7903914528320191889	21372653	2010	1	1	12039210	75	509	843	13218025
0	4	4513455876145466303	22095855	38532	2	2	23586	328	804	1067	0
0	1	14340390157469404125	6434934	23777	1	1	425	14	10	17	13215572
1	1	7288544309738867587	22100182	38495	3	1	2111	1568	36537	65355	10628523
0	8	4969291200346086563	1544201	3383	3	1	26439	10999	42603	49418	0
0	1	11308862501419497177	20179199	29940	2	1	4411540	196175	339049	299043	447634
0	2	4298118681424644510	7564477	385	2	2	4663575	12995	13433	1670	0
0	1	14340390157469404125	10110402	23808	2	1	105737	35	58	10	9843947
0	1	13855511193019766183	20758715	32464	2	2	8928	3324	9063	9205	0
0	2	12057878999086460853	20183547	27961	2	2	3799887	161	947	1179	1012918
0	1	2961301599190014033	21249755	36352	2	2	5319	22395	31932	38823	7588979
0	1	17036753819428658956	21425259	36955	2	2	26504	602	76122	111	1910851
0	1	2412771796110463309	20067148	23781	1	1	7807	4746	8	1	3512938
0	1	11815393614173210553	20656774	33139	2	1	2150509	7964	70980	85760	802702
0	1	7703279069701542953	21299640	4983	1	1	14	26	38	51	4445448
0	1	7771884441258274609	20108617	32367	2	2	77682	2243	177	64	4392684
0	1	7251627201518253512	20665416	2011	2	2	1018388	31645	137770	135	0
0	1	14531867648059391627	3831882	27486	1	1	1643	1007	2869	279	189614
0	1	10124700210142721097	4332980	23778	2	1	7453	30	13	178	1635585
0	1	4451867917418995522	4396727	9120	3	2	3376214	758	5880	42164	0
0	1	15145480155589094740	20888550	23807	2	2	146	413	5	11	16283684
0	1	10664591050012752564	21443408	30128	2	1	148	317	922	612	7895910
0	1	18283637943560964385	20363465	11152	3	2	1248	2768	15253	15130	2113615
0	1	17339763269236401904	20200299	25253	2	1	11729536	57471	1446382	1916546	796556
0	1	12057878999086460853	22211898	29951	1	1	25371706	5	22568	21531	1706318
0	1	10884604435073633970	20042301	29683	2	1	1819034	152546	676666	1693	174125
0	1	8093567285253126335	3622989	568	3	3	1344599	830	310839	28694	0
0	1	9581735255994331985	8620841	4906	3	1	1124954	1552	112	2108	225813
0	3	14340390157469404125	9027554	23808	3	2	152	833	14	18	2763627
0	2	6735613838219752701	7543728	14158	3	1	1165157	20923	38814	44868	0
